Paper_paperId,Paper_year,Paper_originalTitle,Author_normalizedName,Journal_normalizedName,Author_authorId,isQueryPaper
3097480976,2013,"The 8th International Conference on Webometrics, Informetrics and Scientometrics & 13th COLLNET Meeting","[wolfgang glanzel, hildrun kretschmer]",[scientometrics],"[1981784093, 2617152234]",true
2275629677,2016,Identifying key papers within a journal via network centrality measures,"[christopher j lynch, jose j padilla, saikou y diallo, ross gore]",[scientometrics],"[2095662472, 2112040234, 2155445315, 2163966763]",true
2953434041,2019,Climate change and global warming : A scientometric study,"[s l sangam, k s savitha]",[collnet journal of scientometrics and information management],"[2146798425, 2954937558]",true
2041059758,1990,Some incentives and constraints of scientific performance in departments of economics,"[j f a spangenberg, w alfenaar, w buijink]",[scientometrics],"[2045601297, 2668574619, 2676269918]",true
1991481378,2008,Comparisons of results of publication counting using different methods,"[isabelle maye, peder olesen larsen, markus von ins, anne roulinperriard, marianne gauffriau]",[scientometrics],"[1220292258, 2109498677, 2114807905, 2326654687, 2811295789]",true
1986967334,1981,The impact of warfare on the rate of invention: A time series analysis of United States patent activity,"[gregory g brunk, g j jason]",[scientometrics],"[2535801679, 2568209461]",true
2023757437,2013,Patterns of authors' information scattering: towards a causal explanation of information scattering from a scholarly information-seeking behavior perspective,"[ali gazni, zahed bigdeli, morteza kokabi, gholam reza rajabi]",[scientometrics],"[287626700, 2035070610, 2254579496, 2600824879]",true
2468003387,2016,Mapping intellectual structures and dynamics of transport geography research: a scientometric overview from 1982 to 2014,"[chengliang liu, qinchang gui]",[scientometrics],"[2796693511, 2799768609]",true
2114101606,1980,Publication productivity and professional position: Cross-national evidence on the role of organizations,"[roland t mittermeir, karin d knorr]",[scientometrics],"[2274376617, 2343364322]",true
2155520845,2009,On the need to distinguish between author and journal self-citations,[james hartley],[scientometrics],[2137946083],true
2140726819,2011,Proposals for evaluating the regularity of a scientist's research output,"[domenico augusto francesco maisano, fiorenzo franceschini]",[scientometrics],"[2035886929, 2142400120]",true
1864252467,2000,Citation Analysis of Cuban Research. Part 1. A Case Study: The Cuban Journal of Agricultural Science,"[guido van hooydonk, juan antonio araujoruiz, raul g torricellamorales]",[scientometrics],"[191138949, 2508011349, 2515381570]",true
2021692202,1990,Estimates of the annual total number of titles on medicine and its disciplines and scientific productivity of physicians,[a y mychkomegrin],[scientometrics],[2047512705],true
3036409303,2020,First systematic review on PM-bound water: exploring the existing knowledge domain using the CiteSpace software,"[malwina tytla, kamila widziewiczrzonca]",[scientometrics],"[1988062364, 3036405117]",true
2164975978,1999,The scenario of Brazilian health sciences in the period of 1981 to 1995,"[julio cesar rodrigues pereira, maria mercedes loureiro escuder]",[scientometrics],"[2172049193, 2465595984]",true
2755729939,2017,The roles of geographic distance and socioeconomic factors on international collaboration among ecologists,"[joao carlos nabout, jose alexandre felizola dinizfilho, ramiro logares, karine borges machado, micael rosa parreira]",[scientometrics],"[198472600, 2046904667, 2051983032, 2163012610, 2484225154]",true
2797130076,2018,Travel bans and scientific mobility: utility of asymmetry and affinity indexes to inform science policy,"[nicolas robinsongarcia, rodrigo costas, rodrigo costas, cassidy r sugimoto, cassidy r sugimoto, yi bu, zaida chinchillarodriguez, zaida chinchillarodriguez]",[scientometrics],"[563251871, 2035848498, 2035848498, 2123775253, 2123775253, 2715342871, 2785970644, 2785970644]",true
2588384268,2017,Gender comparisons of social work faculty using H-Index scores,"[philip osteen, thomas e smith, t edison carter]",[scientometrics],"[2001572714, 2230059589, 2588057556]",true
1982339547,2014,A multi-level network analysis of web-citations among the world's universities,"[han woo park, ke jiang, isidro f aguillo, chuan tang, george a barnett]",[scientometrics],"[2096153312, 2233440828, 2242952981, 2464737619, 2976014601]",true
2042652655,2013,Comparison of number of citations to full original articles versus brief reports,"[matthew e falagas, petros i rafailidis, michael n mavros, thalia a sardi, vangelis bardakas, elena demetriou]",[scientometrics],"[243040054, 241012347, 2762543730, 2053291517, 2546603233, 2557736247]",true
2976820715,2019,Could requiring a presentation of the paper and adding a formalized contributor list solve academia’s credibility problem?,"[kjetil k haugen, kai a olsen]",[scientometrics],"[1953677837, 2122959006]",true
2086682351,1992,Classification of growth models based on growth rates and its applications,"[leo egghe, i k ravichandra rao]",[scientometrics],"[211504479, 2294812193]",true
2039642318,1989,Between centers and peripheries : the rise of a new scientific community,"[rigas arvanitis, yvon chatelin]",[scientometrics],"[19119070, 2097762001]",true
1969405590,1999,Innovation indicators in science and technology evaluation : Comments from a higher education point of view,[donald f westerheijden],[scientometrics],[337325364],true
2921793971,1996,Research production in the arts and humanities. A questionnaire study of factors influencing research performance,"[sven hemlin, mathias petter gustafsson]",[scientometrics],"[296107008, 2152740838]",true
2811326185,2018,Exploratory mapping of theoretical landscapes through word use in abstracts,"[pablo contreras kallens, pablo contreras kallens, rick dale]",[scientometrics],"[2789362902, 2789362902, 2624616008]",true
2979816595,2019,"No evidence of citation bias as a determinant of STEM gender disparities in US biochemistry, genetics and molecular biology research","[mike thelwall, tamara nevill]",[scientometrics],"[40084183, 2787719547]",true
1990001740,2001,Information science as Little Science:The implications of a bibliometric analysis of theJournal of the American Society for Information Science,[wallace koehler],[scientometrics],[2115825016],true
1963606232,2004,Citation Database for Japanese Papers: A new bibliometric tool for Japanese academic society,"[kunihiro shigi, masamitsu negishi, yuan sun]",[scientometrics],"[2035959958, 2168200095, 2168836236]",true
3024230557,2020,"The dynamics of the studies of China’s science, technology and innovation (STI): a bibliometric analysis of an emerging field","[yutao sun, cong cao]",[scientometrics],"[2113540864, 2598368112]",true
2119459671,2015,"The relationship between tweets, citations, and article views for PLOS ONE articles",[j c winter],[scientometrics],[2974199690],true
2094474816,1994,"Publications from the European community's biotechnology action programme (BAP): Multinationality, acknowledgement of support, and citations",[grant lewison],[scientometrics],[2617712315],true
1673354406,2001,Scientific production: A statistical analysis of authors in mathematical logic,"[roland wagnerdobler, john c huber]",[scientometrics],"[2776486608, 2159731370]",true
2068703210,2015,Measuring the quantity and quality of scholarly productivity in criminology and criminal justice: a test of three integrated models,[glenn d walters],[scientometrics],[2107440525],true
2469881752,2016,Highly cited Antarctic articles using Science Citation Index Expanded: a bibliometric analysis,"[huizhen fu, yuhshan ho]",[scientometrics],"[2103572931, 2136132904]",true
2021793635,1998,RELATIONSHIP BETWEEN GROWTH IN GROSS DOMESTIC PRODUCT (GDP) AND GROWTH IN THE CHEMICAL ENGINEERING LITERATURE IN FIVE DIFFERENT COUNTRIES,"[peter w hart, jude t sommerfeld]",[scientometrics],"[2118415659, 2607539602]",true
2114968251,2015,Academic careers in Computer Science: continuance and transience of lifetime co-authorships,"[guillaume cabanac, gilles hubert, beatrice milard]",[scientometrics],"[145199965, 2108856096, 2497352228]",true
3013425061,2020,"The impact of research output on economic growth by fields of science: a dynamic panel data analysis, 1980–2016","[tânia v pinto, aurora a c teixeira]",[scientometrics],"[2102101709, 2143477492]",true
3100077260,2020,Scientific knowledge production and research collaboration between Australia and South Korea: patterns and dynamics based on co-authorship,"[minsoo choi, hanah zoo, heejin lee]",[scientometrics],"[3099016823, 3104718306, 2723196396]",true
2300986787,2016,Debunking unwarranted defenses of the status quo in the humanities and social sciences,[andrea polonioli],[scientometrics],[103125186],true
2908910283,2019,Frontier knowledge discovery and visualization in cancer field based on KOS and LDA,"[yingying she, qingqiang wu, qingqi hong, yichen kuang]",[scientometrics],"[2142108606, 2167424924, 2189802731, 2909394353]",true
2060566459,1980,"A critical reassessment of inferred relations between multiple authorship, scientific collaboration, the production of papers and their acceptance for publication",[m d gordon],[scientometrics],[2670297208],true
2043413420,2014,Reception of integrative and complementary medicine (ICM) in scientific journals: a citation and co-word analysis,[jennyann brodin danell],[scientometrics],[1997905730],true
2170627033,2001,Growth dynamics of scholarly and scientific journals,"[michael mabe, mayur amin]",[scientometrics],"[2022378529, 2096696324]",true
2601484670,2017,Highly tweeted science articles: who tweets them? An analysis of Twitter user profile descriptions,"[kim holmberg, julia vainio]",[scientometrics],"[2124606184, 2602977518]",true
3035137337,2020,Drawing impossible boundaries: field delineation of Social Network Science,[haiko lietz],[scientometrics],[3035001654],true
2802834515,2018,Using the appearance of citations in full text on author co-citation analysis,"[binglu wang, yong huang, shangkun che, winbin huang, yi bu]",[scientometrics],"[2799339924, 2801485406, 2801420517, 2223995971, 2715342871]",true
2766238240,2018,Specialization and multidisciplinarity of scholarly book publishers: differences between Spanish University Presses and other scholarly publishers,"[elea gimeneztoledo, jorge mannanarodriguez]",[scientometrics],"[37064721, 2765120029]",true
2915373273,2019,"Charting a path between the simple and the false and the complex and unusable: Review of Henk F. Moed, Applied Evaluative Informetrics [in the series Qualitative and Quantitative Analysis of Scientific and Scholarly Communication, Wolfgang Glänzel, Andras Schubert (eds.)]: Cham, Switzerland: Springer International Publishing AG, 2017, US$ 50",[david pendlebury],[scientometrics],[1966460866],true
1973968244,2015,Early stage identification of breakthroughs at the interface of science and technology: lessons drawn from a landmark publication,"[jos winnink, robert j w tijssen]",[scientometrics],"[1349708608, 2141042493]",true
2785984217,2018,High research productivity in vertically undifferentiated higher education systems: Who are the top performers?,[marek kwiek],[scientometrics],[2517536469],true
